polygon_id,points
0,"149,132 148,139 140,146 132,146 132,175 137,175 148,189 175,235 186,248 192,262 218,296 264,373 264,380 271,380 271,375 280,367 286,366 310,350 310,338 294,315 283,292 260,262 235,218 223,204 203,168 191,155 182,140 182,132 149,132"
1,"495,624 495,630 481,644 472,648 470,652 464,652 464,675 474,677 504,724 554,784 573,819 596,848 626,894 636,904 653,932 671,951 671,956 681,956 687,941 694,939 701,929 708,926 707,914 699,898 663,854 651,832 639,819 617,784 599,764 590,744 575,726 574,720 527,667 523,655 515,644 510,624 495,624"
2,"258,637 258,643 254,647 221,672 218,678 200,692 174,719 162,725 122,757 111,772 106,772 106,777 111,777 123,785 138,803 156,815 157,822 167,822 167,816 182,803 183,794 191,781 213,759 238,742 274,708 299,691 303,684 310,684 310,679 304,679 286,653 273,643 273,637 258,637"
3,"554,624 553,632 536,640 516,657 522,658 528,670 533,672 573,720 596,757 597,763 621,792 632,811 644,823 661,852 700,901 701,907 712,917 712,924 726,924 723,904 734,880 742,873 740,861 651,736 641,726 595,655 577,635 575,624 554,624"
4,"189,80 178,120 181,140 207,173 208,179 212,181 229,212 244,231 253,251 276,280 296,316 311,336 312,348 320,367 330,381 330,387 340,387 340,381 344,377 372,363 380,355 380,349 364,331 355,309 340,289 323,256 311,243 310,237 276,187 275,181 271,179 257,152 230,115 215,87 215,80 189,80"
5,"255,567 255,572 251,576 224,594 206,613 152,653 102,698 78,716 68,717 68,742 75,742 83,748 93,763 104,769 113,769 133,748 187,707 208,684 247,651 256,639 283,627 302,606 302,597 294,583 279,574 278,567 255,567"
6,"620,253 620,260 611,268 600,272 566,309 534,335 522,338 522,355 539,359 550,367 559,379 574,379 627,337 674,292 681,292 663,284 657,272 644,260 644,253 620,253"
7,"669,292 669,299 667,301 666,301 666,302 665,303 663,303 662,304 661,304 661,307 659,309 658,309 658,310 657,311 656,311 655,312 655,313 654,314 653,314 653,315 652,316 650,316 649,317 648,317 648,319 647,320 645,320 645,321 644,322 644,323 643,324 642,324 641,325 640,325 640,326 638,328 636,328 636,329 635,330 634,330 634,331 633,332 632,332 631,333 631,334 630,335 629,335 628,336 628,337 627,338 626,338 626,339 625,340 624,340 623,341 623,342 622,343 621,343 620,344 620,345 619,346 618,346 618,347 617,348 616,348 615,349 615,350 614,351 612,351 611,352 610,352 610,353 609,354 608,354 608,355 606,357 605,357 605,358 603,360 602,360 602,361 601,362 599,362 599,363 598,364 597,364 596,365 596,366 595,367 594,367 593,368 591,368 591,369 590,370 589,370 589,371 587,373 586,373 586,374 585,375 584,375 583,376 583,377 582,378 581,378 581,379 579,381 576,381 576,382 575,383 573,383 572,384 570,384 570,385 569,386 568,386 568,387 567,388 562,388 561,389 559,389 559,390 558,391 556,391 556,393 555,394 554,394 554,396 553,397 552,397 552,398 551,399 551,401 553,401 554,402 554,403 555,403 557,405 557,406 558,406 560,408 560,409 561,409 562,410 562,414 561,415 560,415 559,416 546,416 546,422 547,422 548,423 548,425 549,426 549,428 550,428 551,429 551,430 552,431 552,433 553,433 554,434 554,436 555,436 556,437 556,438 557,439 557,441 558,441 559,442 559,444 560,445 560,446 561,446 562,447 563,447 564,448 564,449 565,450 565,451 566,451 567,452 567,457 582,457 582,452 583,451 583,450 584,449 585,449 585,448 586,447 587,447 588,446 588,444 589,443 590,443 590,442 591,441 593,441 593,440 594,439 595,439 596,438 596,437 597,436 598,436 599,435 601,435 601,434 602,433 603,433 603,432 605,430 606,430 606,429 607,428 609,428 610,427 611,427 611,426 612,425 612,424 613,423 614,423 615,422 617,422 617,421 618,420 619,420 620,419 620,418 621,417 622,417 622,416 623,415 625,415 626,414 627,414 627,412 628,411 628,410 629,409 630,409 630,408 632,406 633,406 633,405 634,404 635,404 636,403 636,402 637,401 638,401 638,400 640,398 641,398 641,397 642,396 644,396 645,395 646,395 646,394 647,393 647,392 648,391 651,391 652,390 652,389 653,388 655,388 656,387 657,387 657,386 658,385 659,385 659,384 660,383 662,383 663,382 663,381 664,380 665,380 666,379 667,379 667,378 668,377 670,377 670,376 672,374 673,374 673,373 674,372 676,372 677,371 678,371 678,370 679,369 679,368 680,367 681,367 682,366 683,366 683,365 685,363 686,363 686,362 687,361 687,360 688,359 691,359 692,358 692,357 693,356 694,356 695,355 697,355 697,354 698,353 699,353 699,352 701,350 703,350 703,349 704,348 705,348 706,347 707,347 707,346 708,345 708,344 709,343 710,343 711,342 711,341 712,340 713,340 714,339 715,339 715,338 716,337 718,337 718,336 720,334 726,334 726,317 719,317 718,316 717,316 716,315 716,314 714,314 713,313 713,312 711,312 710,311 709,311 708,310 708,309 707,308 704,308 703,307 703,306 702,305 702,304 701,304 699,302 699,301 698,301 697,300 696,300 695,299 695,292 669,292"
