polygon_id,image_coordinates,original_coordinates,geocoordinates
0,"[[196.0, 0.0], [196.0, 22.0], [202.0, 23.0], [208.0, 54.0], [212.0, 60.0], [213.0, 75.0], [220.0, 95.0], [224.0, 148.0], [236.0, 188.0], [240.0, 220.0], [247.0, 242.0], [247.0, 262.0], [242.0, 274.0], [242.0, 283.0], [248.0, 300.0], [253.0, 305.0], [284.0, 302.0], [296.0, 295.0], [303.0, 295.0], [303.0, 277.0], [297.0, 276.0], [291.0, 245.0], [287.0, 238.0], [270.0, 135.0], [267.0, 120.0], [263.0, 115.0], [257.0, 69.0], [247.0, 28.0], [244.0, 0.0], [196.0, 0.0]]","[(566298.4809431601, 5935894.709401), (566298.4809431601, 5935893.1634584), (566298.9025638691, 5935893.093188282), (566299.3241845781, 5935890.914814619), (566299.6052650508, 5935890.49319391), (566299.675535169, 5935889.439142138), (566300.1674259962, 5935888.0337397745), (566300.4485064688, 5935884.309423512), (566301.2917478867, 5935881.498618785), (566301.5728283594, 5935879.249975004), (566302.0647191865, 5935877.704032404), (566302.0647191865, 5935876.298630041), (566301.7133685957, 5935875.455388623), (566301.7133685957, 5935874.8229575595), (566302.1349893047, 5935873.628365551), (566302.4863398955, 5935873.27701496), (566304.6647135586, 5935873.4878253145), (566305.5079549766, 5935873.979716142), (566305.9998458037, 5935873.979716142), (566305.9998458037, 5935875.244578268), (566305.5782250947, 5935875.314848387), (566305.1566043858, 5935877.493222049), (566304.8755239131, 5935877.985112877), (566303.6809319044, 5935885.222935048), (566303.4701215498, 5935886.276986821), (566303.1890410772, 5935886.628337411), (566302.7674203682, 5935889.860762847), (566302.0647191865, 5935892.7418376915), (566301.8539088321, 5935894.709401), (566298.4809431601, 5935894.709401)]","[(10.001098091547483, 53.567728675012894), (10.001097763414538, 53.56771478132352), (10.001104113845127, 53.5677140965196), (10.00111001681628, 53.56769446577531), (10.001114170885941, 53.567690641071856), (10.001115008045746, 53.56768115922292), (10.001122135967172, 53.56766846644378), (10.001125589004154, 53.56763495976704), (10.001137723044595, 53.56760959196515), (10.001141489294858, 53.56758934744588), (10.001148587361627, 53.567575391602404), (10.001148289045563, 53.56756276097556), (10.001142805621226, 53.567555226995154), (10.001142671379842, 53.56754954321304), (10.001148783132212, 53.56753875390533), (10.0011540129856, 53.567535551852636), (10.00118694521487, 53.5675371711865), (10.001199780268648, 53.56754148535109), (10.001207206474835, 53.56754142319352), (10.001207474974873, 53.56755279075751), (10.001201124570159, 53.56755347556681), (10.001195221660051, 53.567573106315784), (10.001191082525562, 53.56757756255337), (10.001174583806861, 53.567642761231596), (10.001171624882273, 53.567652260839715), (10.001167455905403, 53.56765545401383), (10.001161776706997, 53.56768455773085), (10.001151779357693, 53.56771053930782), (10.001149014330085, 53.56772824882253), (10.001098091547483, 53.567728675012894)]"
1,"[[151.0, 4.0], [151.0, 62.0], [156.0, 62.0], [159.0, 68.0], [168.0, 131.0], [172.0, 138.0], [176.0, 174.0], [194.0, 262.0], [200.0, 272.0], [200.0, 278.0], [207.0, 278.0], [208.0, 271.0], [228.0, 270.0], [243.0, 263.0], [247.0, 257.0], [246.0, 237.0], [241.0, 225.0], [235.0, 184.0], [222.0, 140.0], [219.0, 90.0], [215.0, 83.0], [199.0, 4.0], [151.0, 4.0]]","[(566295.3187878428, 5935894.428320527), (566295.3187878428, 5935890.352653674), (566295.6701384336, 5935890.352653674), (566295.8809487881, 5935889.931032965), (566296.5133798516, 5935885.50401552), (566296.7944603242, 5935885.012124693), (566297.0755407969, 5935882.48240044), (566298.3404029239, 5935876.298630041), (566298.7620236329, 5935875.595928859), (566298.7620236329, 5935875.17430815), (566299.25391446, 5935875.17430815), (566299.3241845781, 5935875.666198977), (566300.7295869414, 5935875.736469096), (566301.7836387139, 5935876.228359923), (566302.0647191865, 5935876.649980632), (566301.9944490683, 5935878.055382995), (566301.6430984775, 5935878.898624413), (566301.2214777686, 5935881.779699258), (566300.3079662324, 5935884.871584457), (566300.097155878, 5935888.385090365), (566299.8160754053, 5935888.876981192), (566298.6917535147, 5935894.428320527), (566295.3187878428, 5935894.428320527)]","[(10.0010502917799, 53.567726548421305), (10.001049426744094, 53.56768991960323), (10.001054731195905, 53.56768987521159), (10.001057824379874, 53.56768605938842), (10.001066432769823, 53.56764619300775), (10.00107057192408, 53.567641736774426), (10.00107427855019, 53.567618966131825), (10.001092062025847, 53.56756323155818), (10.001098278198391, 53.56755686297247), (10.001098188708106, 53.56755307378435), (10.001105614916554, 53.567553011633066), (10.001106780209694, 53.56755742347374), (10.00112801286566, 53.56755787742725), (10.001144030581226, 53.56756216496081), (10.001148363624557, 53.56756591863227), (10.001147601053134, 53.567578558138266), (10.001142475604047, 53.56758618091006), (10.001136721818876, 53.56761212696958), (10.00112358654998, 53.567640029775696), (10.001121149654624, 53.56767163297941), (10.001117010502828, 53.567676089214444), (10.00110121456069, 53.567726122251294), (10.0010502917799, 53.567726548421305)]"
2,"[[269.0, 381.0], [272.0, 414.0], [279.0, 436.0], [288.0, 527.0], [292.0, 538.0], [304.0, 646.0], [311.0, 672.0], [312.0, 705.0], [324.0, 775.0], [335.0, 1023.0], [385.0, 1023.0], [391.0, 975.0], [401.0, 937.0], [403.0, 909.0], [399.0, 891.0], [398.0, 852.0], [379.0, 720.0], [359.0, 628.0], [358.0, 608.0], [348.0, 567.0], [345.0, 538.0], [335.0, 499.0], [334.0, 477.0], [327.0, 454.0], [316.0, 381.0], [269.0, 381.0]]","[(566303.6106617862, 5935867.93648598), (566303.8214721406, 5935865.61757208), (566304.3133629678, 5935864.07162948), (566304.9457940313, 5935857.677048728), (566305.2268745039, 5935856.904077427), (566306.0701159219, 5935849.314904666), (566306.5620067491, 5935847.487881593), (566306.6322768672, 5935845.168967694), (566307.4755182852, 5935840.250059423), (566308.248489585, 5935822.823070118), (566311.7619954932, 5935822.823070118), (566312.1836162022, 5935826.19603579), (566312.8863173838, 5935828.86630028), (566313.0268576201, 5935830.833863589), (566312.7457771475, 5935832.098725716), (566312.6755070293, 5935834.839260324), (566311.3403747842, 5935844.114915922), (566309.9349724209, 5935850.579766793), (566309.8647023027, 5935851.985169156), (566309.1620011211, 5935854.866244001), (566308.9511907666, 5935856.904077427), (566308.248489585, 5935859.644612036), (566308.1782194668, 5935861.190554636), (566307.6863286396, 5935862.806767354), (566306.9133573399, 5935867.93648598), (566303.6106617862, 5935867.93648598)]","[(10.001169853545441, 53.56748741340189), (10.001172543969384, 53.56746654622934), (10.001179642005866, 53.56745259038388), (10.001187832580055, 53.5673950411158), (10.001191912031898, 53.56738805875285), (10.00120303164178, 53.56731974681152), (10.00121006997793, 53.56730326483862), (10.001210638611315, 53.56728241542408), (10.00122232500058, 53.56723810167193), (10.001230295296327, 53.56708138421413), (10.001283339049444, 53.5670809402104), (10.001290420347198, 53.56711120043389), (10.001301595983046, 53.56713510982133), (10.00130413543671, 53.56715277493834), (10.001300160450436, 53.56716417802469), (10.001299681369009, 53.56718881662798), (10.001281493813236, 53.567272347493684), (10.001261648611077, 53.56733062598218), (10.001260886076773, 53.567343265489214), (10.00125088886612, 53.56736924707529), (10.001248138817562, 53.56738758812435), (10.00123811175487, 53.56741230664656), (10.001237379046488, 53.567426209215995), (10.00123029595032, 53.567440796596195), (10.00121971515189, 53.56748699606208), (10.001169853545441, 53.56748741340189)]"
3,"[[208.0, 381.0], [208.0, 391.0], [215.0, 392.0], [216.0, 404.0], [220.0, 410.0], [231.0, 500.0], [232.0, 564.0], [239.0, 578.0], [245.0, 654.0], [252.0, 679.0], [256.0, 750.0], [268.0, 834.0], [266.0, 862.0], [276.0, 949.0], [277.0, 1023.0], [332.0, 1023.0], [329.0, 866.0], [324.0, 828.0], [323.0, 773.0], [319.0, 763.0], [310.0, 674.0], [305.0, 657.0], [291.0, 533.0], [287.0, 523.0], [278.0, 440.0], [273.0, 420.0], [271.0, 381.0], [208.0, 381.0]]","[(566299.3241845781, 5935867.93648598), (566299.3241845781, 5935867.233784798), (566299.8160754053, 5935867.163514679), (566299.8863455234, 5935866.3202732615), (566300.1674259962, 5935865.898652553), (566300.9403972959, 5935859.574341918), (566301.010667414, 5935855.077054355), (566301.5025582412, 5935854.093272701), (566301.9241789503, 5935848.752743721), (566302.4160697773, 5935846.995990766), (566302.69715025, 5935842.006812377), (566303.540391668, 5935836.1041224515), (566303.3998514317, 5935834.136559143), (566304.1025526134, 5935828.023058862), (566304.1728227314, 5935822.823070118), (566308.0376792304, 5935822.823070118), (566307.826868876, 5935833.8554786695), (566307.4755182852, 5935836.52574316), (566307.405248167, 5935840.390599659), (566307.1241676944, 5935841.093300841), (566306.4917366309, 5935847.347341358), (566306.1403860401, 5935848.541933366), (566305.1566043858, 5935857.255428019), (566304.8755239131, 5935857.9581292), (566304.2430928496, 5935863.790549008), (566303.8917422588, 5935865.195951371), (566303.7512020225, 5935867.93648598), (566299.3241845781, 5935867.93648598)]","[(10.001105139543718, 53.56748795502469), (10.001104990392605, 53.56748163971109), (10.001112401673307, 53.5674809460281), (10.001113283575648, 53.56747335877296), (10.001117437623606, 53.56746953406934), (10.001127764967455, 53.56741259857872), (10.001127871264751, 53.56737217169242), (10.001135088624492, 53.56736326810032), (10.001140320334455, 53.56731521844204), (10.001147373609948, 53.56729936800408), (10.001150558118626, 53.56725449376005), (10.001162035742118, 53.56720133857402), (10.00115949634446, 53.56718367345387), (10.001168807438447, 53.56712864143095), (10.001168764540935, 53.567081899229), (10.001227112671094, 53.56708141085361), (10.001226271968855, 53.567180587918656), (10.001221534415007, 53.56720463050961), (10.001221293954996, 53.56723937361443), (10.00121719960535, 53.56724572444709), (10.001208979264174, 53.567302010655595), (10.0012039284414, 53.567312791086955), (10.001190925730825, 53.567391225289136), (10.001186831362238, 53.567397576120705), (10.001178521456733, 53.567450073137906), (10.001173515357394, 53.56746274816188), (10.001171975315955, 53.56748739564317), (10.001105139543718, 53.56748795502469)]"
